"genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key_song","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"Country","The Highwaymen","The Devil's Right Hand","7EOWJvX0OnnbY1AlJSNjsm","42","0.183","0.602","194293","0.826","0.00000129","B","0.372","-4.21","Major","0.0269","129.134","4-Apr","0.668"
"Country","Hank Williams","Jambalaya (On The Bayou)","4N71lZmEMtdDyCibSlUX3k","40","0.726","0.527","172133","0.294","0","G","0.0707","-10.605","Major","0.0351","164.979","4-Apr","0.882"
"Country","Mbest11x","Your Pussy Makes Me Whistle","21nrfd9iCcZVsVh5Ru8fMY","38","0.545","0.443","146472","0.531","0.0000022","C","0.276","-6.199","Major","0.0314","77.175","4-Apr","0.394"
"Country","Alan Jackson","(Who Says) You Can't Have It All","6THv7c4L5lZmA0H0O2fR7b","39","0.282","0.579","209827","0.232","0","D","0.338","-12.651","Major","0.0261","89.592","4-Mar","0.284"
"Country","Trace Adkins","Lit","0ceXGMDXYHcRIYRPnuuY0u","38","0.02","0.661","208947","0.867","0","D","0.0783","-4.943","Major","0.0437","110.064","4-Apr","0.755"
"Country","Granger Smith","If Money Didn't Matter","4Mgp2GUlUZOyRF0PX7rW68","37","0.447","0.541","230213","0.716","0.00057","C","0.0901","-5.451","Major","0.0328","171.946","4-Apr","0.362"
"Country","Zac Brown Band","Colder Weather (feat. Little Big Town) - Live","45lN0MxlzE7qhub3bRhCm3","37","0.616","0.382","269533","0.471","0","D#","0.91","-7.643","Major","0.0344","139.3","4-Apr","0.253"
"Country","Shotgun Rider","Sway with Me","5IQfoLsIpNICR38YcZRDVu","37","0.0559","0.497","204000","0.818","0","C","0.13","-4.108","Major","0.0416","151.852","4-Apr","0.475"
"Country","Johnny Cash","Streets Of Laredo","1ZhTHkB1Kt7qO4MP5uZlX6","42","0.918","0.457","213240","0.385","0","A#","0.112","-9.494","Major","0.0365","131.32","4-Mar","0.51"
"Country","William Clark Green","I Miss You","2lyfrd5hCkjvmVauVbLx4y","36","0.00878","0.49","263800","0.286","0","C","0.15","-9.144","Major","0.0289","106.853","4-Mar","0.199"
"Country","Jo Dee Messina","I'm Done","43f9hGoq6ylYzkSRb3t019","37","0.123","0.719","173307","0.728","0","F#","0.128","-4.085","Major","0.0376","92.023","4-Apr","0.763"
"Country","Chris LeDoux","Horsepower","3U1hfMysYKS8aYbSoZ3cNt","36","0.0701","0.621","196893","0.889","0.00000756","F","0.698","-5.309","Major","0.0485","99.777","4-Apr","0.932"
"Country","Scotty McCreery","Amazed - American Idol Performance","1sFqOsWO3MEZDPBsm6rGqT","36","0.69","0.549","240027","0.568","0.00000214","A#","0.238","-5.014","Major","0.0291","139.963","4-Apr","0.186"
"Country","Cody Johnson","The Grandpa Song","4MZbJWcxlNBHA2YLgkstuZ","36","0.952","0.508","352160","0.295","0","E","0.385","-7.951","Major","0.0414","118.64","4-Mar","0.219"
"Country","Colt Ford","Dirt Road Disco","1djZgn61YnkoTNnnWT6DWA","37","0.00664","0.715","224461","0.783","0","C#","0.254","-6.714","Minor","0.0318","112.024","4-Apr","0.844"
"Country","Jelly Roll","Goodnight Shirley","58mNIWeH9DnwKMPeM3lyHb","37","0.000345","0.536","174627","0.697","0.000572","F","0.508","-7.228","Minor","0.0655","135.813","4-Apr","0.406"
"Country","Corey Smith","Drinkin' On My Mind","08s3JRB3zrfnyU5vec16gm","35","0.254","0.79","211378","0.6","0","E","0.155","-7.667","Major","0.0426","93.96","4-Apr","0.828"
"Country","Townes Van Zandt","Lungs","0tBAT5NugCTPG3W5mKpbn4","38","0.748","0.621","149387","0.304","0","D","0.0684","-16.648","Major","0.0623","100.548","4-Apr","0.573"
"Country","Lauren Alaina","Pretty","0WdsQ1ILFakXLpLu51aVnr","36","0.269","0.431","279533","0.574","0","F","0.0793","-5.363","Major","0.0303","149.886","4-Apr","0.174"
"Country","Pistol Annies","Girls Like Us","5aPqksnUzhgLDJlBhKXNpN","36","0.681","0.515","231933","0.372","0.00306","A","0.104","-8.283","Major","0.0295","125.914","4-Mar","0.211"
"Country","Chris LeDoux","You Just Can't See Him From The Road","4eOnY1qODg8rhik9SSZzi5","35","0.366","0.58","184333","0.331","0.000251","D","0.155","-15.054","Major","0.0327","76.657","4-Apr","0.339"
"Country","Randy Travis","Diggin' Up Bones","7fCWIakG0xDPayT3OX5hnD","37","0.508","0.739","181707","0.464","0","C","0.0709","-10.627","Major","0.0302","85.297","4-Apr","0.824"
"Country","Sawyer Brown","All These Years","3Wu3IMulUoneiGD4jDVi0n","36","0.762","0.438","201573","0.167","0","F#","0.113","-11.018","Major","0.0291","144.771","4-Apr","0.205"
"Country","Spencer Crandall","Do It All Again","7a9HRpKS9BuHmXqWIwZNu6","38","0.0764","0.555","203018","0.715","0.00000243","G#","0.102","-4.285","Major","0.0268","134.058","4-Apr","0.515"
"Country","Jillian Jacqueline","Priorities","0pzHANy2oQIcREc1i4FwCN","37","0.0545","0.739","213173","0.794","0.00000335","C#","0.334","-4.793","Major","0.0365","119.98","4-Apr","0.67"
"Country","Charley Pride","Roll on Mississippi","7xj8QunnchIvIWlYjV9v7g","38","0.857","0.665","214707","0.348","0.00000562","F","0.106","-12.676","Major","0.033","116.962","4-Apr","0.564"
"Country","Jason Michael Carroll","I Want You to Know","6MYDiX9bEyUkDfADaPFKqk","38","0.0123","0.453","225782","0.733","0.000017","C","0.168","-6.569","Major","0.0316","76.016","4-Apr","0.417"
"Country","Uncle Kracker","I'd Be There","1Bccokf885PovK8slY2qXa","42","0.066","0.706","192040","0.686","0","G#","0.105","-6.188","Major","0.0274","112.984","4-Apr","0.485"
"Country","Adam Sanders","Prayed for Me","1GjcRc9l2sAc6w0MiXFD3n","36","0.27","0.474","261853","0.449","0.000172","G#","0.425","-11.009","Major","0.1","129.785","4-Apr","0.379"
"Country","Diamond Rio","I Know How the River Feels","2hgo2myEoUnwa9EpHwEsQj","37","0.684","0.637","220120","0.232","0","G","0.126","-9.623","Major","0.0255","91.647","4-Apr","0.115"
"Country","Little Big Town","We Went To The Beach","6v1EQLicusxmVe5BWnkWHE","38","0.0915","0.613","186200","0.76","0.0000044","E","0.16","-6.319","Major","0.0364","87.94","4-Apr","0.635"
"Country","Cole Swindell","Ready","48lSXPGJtAKq08PqY7N2cY","36","0.201","0.507","183028","0.819","0","C#","0.247","-3.537","Major","0.0511","158.162","4-Apr","0.764"
"Country","Terri Clark","When Boy Meets Girl","4mXldSx5L14Pd7JcVuam0P","36","0.367","0.691","181733","0.66","0","C#","0.258","-6.34","Major","0.0277","118.677","4-Apr","0.806"
"Country","Hank Snow","I've Been Everywhere - Remastered","1rFGwz7rswOuW2IdXPd0fv","41","0.551","0.449","164640","0.537","0.000148","F#","0.412","-13.138","Major","0.0392","119.689","4-Apr","0.961"
"Country","Kenny Chesney","The Road and the Radio","73tQpRfk7ZwE03BerxsymR","35","0.298","0.412","308880","0.435","0.000721","C#","0.0865","-7.243","Major","0.0294","153.625","4-Apr","0.188"
"Country","Mickey Gilley","Don't the Girls All Get Prettier at Closing Time","0dFPe0V76Q9eXHbXVxG3C9","36","0.605","0.657","177267","0.808","0.0000268","C","0.291","-8.564","Major","0.0445","89.918","4-Apr","0.926"
"Country","Sturgill Simpson","Hero","5ojQlqlBmmweeFrSyfOa71","40","0.278","0.443","242120","0.589","0.023","D","0.0949","-5.504","Major","0.0296","73.922","4-Apr","0.249"
"Country","Bart Crow","Dear Music,","2vDjB0Ggq0XLWafCG9WFQs","36","0.517","0.517","261720","0.646","0.0000926","C","0.0855","-8.75","Major","0.0698","170.06","4-Apr","0.53"
"Country","Maren Morris","Second Wind (Live from SXSW 2016)","7pTkzv1Njtoha6gYDwYmnc","36","0.0372","0.372","248320","0.721","0","F#","0.901","-5.325","Major","0.34","159.697","4-Apr","0.432"
"Country","Radney Foster","Texas In 1880","0SJuAzWf0g6VpKLgBUAXjt","37","0.0309","0.482","248160","0.806","0","G","0.195","-5.549","Major","0.0338","135.743","4-Apr","0.593"
"Country","Josh Phillips","Fixer Upper","4fITGfInhsvaglRqV4WZGv","37","0.0671","0.682","197680","0.758","0.00000572","C","0.191","-5.235","Major","0.0389","147.994","4-Apr","0.684"
"Country","Adairs Run","Didn't Know Better","5hwTm6g8id6swfsGLEDRww","37","0.0383","0.594","209877","0.735","0","E","0.13","-5.408","Major","0.0518","121.947","4-Apr","0.752"
"Country","Corb Lund","I Wanna Be In The Cavalry","7DaAKSJS5salmeSDy0CGmh","40","0.258","0.735","189627","0.698","0","G","0.0872","-7.959","Major","0.0273","105.915","4-Apr","0.965"
"Country","Dolly Parton","Better Get To Livin'","00KdsZvaIrw8Kms7LTCkc8","40","0.13","0.635","215827","0.484","0","E","0.269","-16.487","Major","0.0295","101.028","4-Apr","0.823"
"Country","Krizz Kaliko","Bipolar","6GtV28uSmLsgdLx2OpM2Hb","39","0.152","0.756","243373","0.787","0","D","0.205","-7.423","Major","0.24","123.405","4-Apr","0.459"
"Country","Dwight Yoakam","Honky Tonk Man - Remastered","3My3aGaNqWugMNLmuo5AE2","37","0.164","0.654","168360","0.862","0.0000246","E","0.171","-4.17","Major","0.0402","144.472","4-Apr","0.791"
"Country","Matt Mason","Doubt My Doubts","0j0d2Du4yZIACPWLjDhAgI","37","0.153","0.644","273347","0.359","0.00000951","F#","0.117","-7.973","Major","0.029","120.01","4-Mar","0.21"
"Country","Jackie Lee","Headphones","08daFXzO9D6sYNpJ3df6Qv","37","0.0205","0.641","173267","0.837","0","F#","0.107","-4.918","Major","0.0328","114.021","4-Apr","0.749"
"Country","Tech N9ne Collabos","Blunt and a Ho (feat. MURS, Ubiquitous)","1iOMRdeu4WyQ2B2FsweYgj","39","0.122","0.807","192864","0.636","0","A#","0.099","-6.346","Minor","0.129","105.946","4-Apr","0.36"
"Country","Smithfield","Still a Few","2bzqnX0GxcYw2BHTxqwtC8","19","0.331","0.52","198053","0.621","0","A","0.0877","-4.48","Major","0.0336","141.847","4-Apr","0.385"
"Country","Lauren Jenkins","No Saint","5XhrW5dD9TgFcL7JJrfmEy","37","0.0466","0.491","224720","0.458","0","E","0.0978","-6.872","Major","0.027","75.101","4-Apr","0.186"
"Country","LeAnn Rimes","Please Remember","4Dc7pLeInhJGf3WLDAxMhe","46","0.596","0.461","274560","0.561","0","C#","0.121","-7.377","Major","0.0314","122.826","4-Apr","0.215"
"Country","Jason Crabb","Sometimes I Cry","3r3bRYlirC5owzlvEusqQk","39","0.359","0.652","189520","0.445","0.0000204","B","0.114","-8.631","Major","0.0307","125.945","4-Apr","0.358"
"Country","George Strait","Twang","10Jl8nC5i4idX63nUk3mRj","35","0.343","0.563","175600","0.954","0.0000162","A","0.0818","-3.133","Major","0.0753","158.577","4-Apr","0.841"
"Country","Tom T. Hall","Old Dogs, Children And Watermelon Wine","0TD22Pd8CsaLwMWMhzUusU","44","0.681","0.544","254267","0.297","0.000397","F","0.187","-15.972","Major","0.0302","109.573","4-Apr","0.614"
"Country","The Lacs","Redneck Rockstar","1nOJDS2wGOFPweNTz4MBAl","38","0.05","0.506","210754","0.952","0","C","0.438","-3.459","Major","0.163","183.619","4-Apr","0.647"
"Country","Kelsea Ballerini","The First Time","2gR6w6bzs8E1yw1EdNQhWW","41","0.715","0.611","212337","0.62","0","A#","0.114","-6.103","Major","0.113","147.463","4-Apr","0.678"
"Country","Casey Donahew","12 Gauge","5L6nZOsnNALVnbA0i4Gd38","37","0.0109","0.498","186760","0.931","0","G","0.153","-4.61","Major","0.0537","179.853","4-Apr","0.838"
"Country","Jason Isbell","Hurricanes and Hand Grenades","0qSDDNXbuyNe1AzGd0LLxC","40","0.0373","0.436","311800","0.408","0.00000763","A","0.277","-9.486","Major","0.0276","154.109","4-Mar","0.237"
"Country","Julie Roberts","Wake Up Older","7m88zZK8l7ydUJDjaL3h09","35","0.517","0.662","187027","0.238","0","A#","0.0809","-9.682","Major","0.0344","114.063","4-Apr","0.185"
"Country","Rosie Flores","Simple Case of the Blues","2qFfzogwpfL2HAo2q28NdP","42","0.278","0.65","218747","0.63","0.0000855","B","0.119","-6.787","Minor","0.04","107.69","4-Apr","0.74"
"Country","Luke Bryan","Love Me In A Field","4QbTbwI9CgV8IQrpDpPmKD","38","0.0287","0.591","176693","0.949","0","A","0.338","-1.93","Major","0.056","107.026","4-Apr","0.539"
"Country","Harry Chapin","Taxi","2JeY3psFuGlecBSw2kOIR1","44","0.545","0.599","406147","0.427","0.00000965","G","0.0609","-11.075","Major","0.0312","118.714","4-Apr","0.484"
"Country","Patsy Cline","You're Stronger Than Me - Live","1MEasjUjdy6o0cpAT69MUw","42","0.955","0.524","166693","0.164","0.00000304","C","0.161","-13.264","Minor","0.0358","81.565","4-Apr","0.308"
"Country","Skitz Kraven","Already Dead","3VKBTwVk51fS5GdzsSK7dQ","40","0.148","0.55","200787","0.588","0","G#","0.0989","-6.71","Major","0.214","134.308","4-Apr","0.156"
"Country","Doc Watson","Deep River Blues","4PvPkRcbnO4s67MPnij3sh","45","0.876","0.516","192000","0.157","0.0000142","F","0.142","-19.213","Major","0.0354","93.719","4-Apr","0.783"
"Country","Jason Isbell","Dress Blues","3848ZeDoHegvDycpqojThA","40","0.141","0.563","251533","0.457","0.00000272","G","0.0955","-8.435","Major","0.0249","131.901","4-Mar","0.361"
"Country","John Prine","Caravan of Fools","0XP9ngwJpoFXVEeA7xcKHU","40","0.823","0.553","148299","0.156","0.000137","E","0.0952","-15.399","Minor","0.0312","142.712","4-Apr","0.437"
"Country","Big Scoob","Walk The Line","3lScr40Wuyn7WEqoc2a1XT","40","0.0171","0.644","207427","0.703","0.0000721","A#","0.11","-7.469","Minor","0.0994","159.982","4-Apr","0.235"
"Country","Diamond Rio","Imagine That","2hrOBURq3e7mSjNjjFbA1b","36","0.295","0.641","211333","0.473","0","G","0.0214","-9.77","Major","0.0241","85.637","4-Apr","0.534"
"Country","Dwight Yoakam","Little Sister - Remastered","5901aCY0TISojkOqXQREDx","36","0.554","0.63","184027","0.962","0.000248","E","0.158","-3.275","Major","0.0665","144.228","4-Apr","0.842"
"Country","Jerry Garcia","When The Hunter Gets Captured By The Game","6HN6xC99joXDRhcEzLTPvj","44","0.525","0.753","169213","0.575","0.0000481","B","0.103","-8.783","Minor","0.0369","117.014","4-Apr","0.686"
"Country","Tom T. Hall","Fox On The Run","3laY4oI5y0CJb7Ym6juK1B","39","0.709","0.604","124227","0.563","0.00000778","G","0.139","-10.248","Major","0.0425","125.715","4-Apr","0.79"
"Country","Dwight Yoakam","Little Sister","4qGsLYHRIXHGlh2l1J0xYo","36","0.391","0.63","183827","0.906","0.0041","E","0.111","-8.283","Major","0.0464","144.096","4-Apr","0.882"
"Country","The Lacs","Wylin (feat. Bubba Sparxxx)","5thhXgIqorgeHg3Dki4KE5","37","0.00351","0.78","236147","0.734","0","C#","0.311","-4.88","Minor","0.152","113.031","4-Apr","0.96"
"Country","Eric Church","Seminole Wind - Live At Amalie Arena, Tampa, FL / May 4, 2017","763Vq8AS5ZkamtMswQXPNX","36","0.109","0.569","234819","0.894","0.0000382","D","0.977","-7.068","Major","0.0347","119.161","4-Apr","0.576"
"Country","Josh Ward","Ain't It Baby","6YnYcWR2i1BorJAtMHBG9j","37","0.00711","0.554","220360","0.835","0","E","0.102","-5.102","Major","0.0377","112.004","4-Apr","0.535"
"Country","Steve Wariner","Life's Highway","3syNhxx46eJOqBll39KlaW","36","0.134","0.661","196760","0.391","0","A#","0.115","-14.818","Major","0.0239","99.304","4-Apr","0.554"
"Country","Dolly Parton","The Pain Of Loving You - Remastered","3zQzQUYoDGIZOUM0BL84mM","40","0.689","0.403","153920","0.391","0","B","0.188","-11.551","Major","0.0303","172.049","4-Apr","0.604"
"Country","Billy Currington","Walk On","3xLGCP1IbxbA15StxqQes4","36","0.321","0.601","236600","0.693","0.00000556","G#","0.103","-4.282","Minor","0.0271","74.99","4-Apr","0.378"
"Country","Casey Donahew","That Got the Girl","0Ga3Q9FWenuXQmtnmlStSq","37","0.00929","0.565","216253","0.93","0","G","0.112","-3.605","Major","0.0406","163.956","4-Apr","0.853"
"Country","Jana Kramer","What I Love About Your Love","6yVTQ5cgI7zcKARe2GWAlz","38","0.126","0.79","177507","0.698","0.00000945","A#","0.129","-4.379","Major","0.0279","107.935","4-Apr","0.76"
"Country","JT Hodges","Ray Bans","0dwLRWHseee7geibLDm35L","37","0.0924","0.619","200653","0.897","0.00000306","D","0.0802","-3.514","Major","0.0421","117.991","4-Apr","0.651"
"Country","The Lacs","Shake It (feat. Big & Rich)","3oIzPgwgKmZOXNFGNl0kyB","38","0.0133","0.576","201347","0.869","0","B","0.14","-4.624","Minor","0.0496","80.98","4-Apr","0.809"
"Country","LeAnn Rimes","For Good","7HZvTYEdNPiPdweW1868Vm","42","0.602","0.522","254853","0.437","0","C#","0.0922","-8.054","Major","0.0318","77.983","4-Apr","0.334"
"Country","Eric Church","Over When It's Over - Live","3vLfv6qd7hgyDMsQiGUEVr","36","0.00494","0.472","179133","0.899","0.00226","D","0.838","-4.207","Major","0.0555","140.756","4-Apr","0.571"
"Country","John Anderson","I Wish I Could Have Been There","5HDDoRCiVM5egIwEzy0VGR","35","0.158","0.634","214274","0.365","0","C","0.0803","-12.998","Major","0.0276","127.988","4-Apr","0.308"
"Country","Tim McGraw","Let It Go","1piLu6VDrRyYvSaZH8wLoh","36","0.322","0.477","225027","0.86","0","C#","0.313","-4.16","Major","0.032","159.27","4-Apr","0.473"
"Country","Renee Blair","Gotta Quit Drinkin","0FL8kFnTGeGQEjEA1JBeNa","38","0.184","0.622","217556","0.634","0","D#","0.106","-4.863","Minor","0.0296","134.942","4-Apr","0.362"
"Country","Dixie Chicks","A Home","5qjjDvyobtDUUU4VDbQbec","38","0.752","0.497","296892","0.266","0","F","0.128","-8.871","Major","0.0282","147.738","4-Apr","0.224"
"Country","Josh Turner","Me And God - Live From Gaither Studios","4qxyFAM8gwoJEIrtuHdC5E","37","0.197","0.338","191333","0.845","0.00000298","D","0.911","-6.406","Major","0.0423","75.078","4-Mar","0.576"
"Country","Lori McKenna","Wreck You","1Ee33iUeDRUA5sGshbsOWM","45","0.18","0.479","198187","0.229","0.000173","A","0.442","-13.581","Major","0.03","134.307","4-Apr","0.333"
"Country","Tech N9ne Collabos","Brand New Hunnids","2wI7xleOfFnjhZ8R2xkNtn","38","0.09","0.899","261830","0.723","0","G#","0.104","-6.188","Major","0.0787","131.951","4-Apr","0.164"
"Country","Jason Isbell","Different Days","7rWEKtERUmgbwcIh8wsp8E","41","0.551","0.518","216307","0.317","0.0000814","G","0.105","-15.476","Major","0.0337","82.517","4-Apr","0.197"
"Country","Hank Williams, Jr.","Cajun Baby","5yoxsqCMRHn5nGxk9Lnzzf","35","0.685","0.574","160973","0.601","0.000142","A","0.0412","-10.803","Major","0.0461","148.935","4-Apr","0.773"
"Country","Jackson Browne","Tender Is the Night","2CzYQ2ktwSMGnA5ypH2a8w","48","0.173","0.764","293000","0.529","0.000164","G","0.0985","-7.157","Major","0.0329","113.312","4-Apr","0.703"
"Country","Big & Rich","Live This Life - + Non-Music Hidden Track","1YoyolDxuaneqOgYN9etsf","36","0.491","0.478","264347","0.57","0","E","0.23","-4.449","Major","0.0318","145.841","4-Apr","0.298"
"Country","LOCASH","Shipwrecked","0zCEly3ZSKBkgSHMVp0PZn","36","0.0321","0.501","173493","0.835","0","A","0.132","-3.398","Major","0.0365","124.899","4-Apr","0.59"
"Country","Dolly Parton","Applejack","44H8pO6AOXOcsp3mikoTgq","44","0.487","0.606","205893","0.684","0.000116","F","0.649","-10.348","Major","0.0422","104.61","4-Apr","0.704"
"Country","Martina McBride","Blessed","0nGzwlShUTBEQePuzMoUjN","36","0.183","0.587","276600","0.629","0","G","0.0686","-7.439","Major","0.0424","114.993","4-Apr","0.425"
"Country","Steve Moakler","Damn, Do I Think About You","0kCDk9KkzXKFFlSpKegIdl","40","0.0205","0.562","262339","0.729","0.000539","F","0.115","-5.37","Major","0.025","79.963","4-Apr","0.461"
"Country","Old 97's","Question","5T936HyDwKBmfEySj7JGf0","41","0.516","0.608","135973","0.271","0.00000129","C","0.152","-10.557","Major","0.0267","80.129","4-Apr","0.621"
"Country","Faith Hill","Let's Go To Vegas","39HccIrICWp9EBD8MunAUW","38","0.321","0.587","191707","0.736","0","G","0.0313","-6.815","Major","0.0381","176.993","4-Apr","0.969"
"Country","Dylan Schneider","Fireworks","0d0WHZXu5gRNdvtpBUnu0h","36","0.142","0.533","193524","0.766","0","G","0.155","-7.422","Major","0.0499","161.96","4-Apr","0.584"
"Country","Gary Allan","See If I Care","6Ij2C38HtE2k4dQEsqPbMy","36","0.691","0.649","219533","0.446","0.000174","A","0.0825","-7.338","Major","0.034","118.829","4-Apr","0.324"
"Country","Joey + Rory","I Surrender All","3zpDN50e0zHiS1EzY4eDh5","37","0.72","0.447","187173","0.345","0.000144","G","0.152","-10.799","Major","0.0276","85.993","4-Apr","0.178"
"Country","Hayes Carll","Be There","25fvTbY7ZwGM8l9NMucYn4","39","0.0127","0.54","186640","0.653","0.000978","F","0.486","-7.355","Major","0.0269","129.415","4-Apr","0.339"
"Country","Amigo the Devil","The Weight","2os6IvsRU76Ys4mFZIS2yK","40","0.317","0.691","243707","0.812","0.000146","C","0.265","-6.643","Major","0.0784","100.016","4-Apr","0.544"
"Country","Hank Williams","I Saw The Light - Single Version","6vvk1x074JhTiecWqd1Zvn","40","0.821","0.586","164040","0.188","0","G","0.386","-15.701","Major","0.0274","101.829","4-Apr","0.531"
"Country","Chris Janson","Eyes for Nobody","1Ar28Iv7yCeobUGqUxnmB8","36","0.00493","0.554","217840","0.581","0.00295","C","0.133","-4.952","Major","0.0312","144.027","4-Apr","0.325"
"Country","Love and Theft","Anytime, Anywhere","5Baz9llft9fz8cmCzj357O","36","0.076","0.548","198067","0.692","0","C","0.0958","-5.765","Minor","0.0272","179.815","4-Apr","0.486"
"Country","Townes Van Zandt","Waitin' Round to Die","64um2MjTnEKkUvKV6jRFFL","38","0.549","0.607","145187","0.561","0.00000946","A","0.144","-11.266","Minor","0.0397","102.485","4-Apr","0.507"
"Country","Demun Jones","My Town","7CEe3kzd0vEqQ5fVbz928S","38","0.0195","0.86","196489","0.905","0","D","0.0652","-1.939","Minor","0.0472","99.999","4-Apr","0.893"
"Country","America","All My Life","0fqP1OK8UuiVK4WdsYCeY3","55","0.229","0.443","183827","0.337","0.0000271","A","0.359","-13.017","Major","0.0259","86.54","4-Apr","0.267"
"Country","Carly Pearce","Color","1Zo7MoOq78wkAMC8eGeHao","37","0.0293","0.525","166813","0.907","0","D","0.19","-3.682","Major","0.0434","151.963","4-Apr","0.872"
"Country","Pam Tillis","Spilled Perfume","44fjopa7xgDY2XBZRnyDBU","35","0.434","0.523","233173","0.446","0.00000931","D","0.138","-10.135","Major","0.0352","172.756","4-Apr","0.331"
"Country","Colt Ford","Ride Through the Country (feat. John Michael Montgomery)","1gfg5iC8jzQGs8VYlmf07d","36","0.329","0.466","269907","0.696","0","G#","0.0959","-6.497","Major","0.287","171.684","4-Apr","0.649"
"Country","Haley & Michaels","High Note","1KmGqiZYxAJeWslSJs7WRc","38","0.108","0.509","206879","0.851","0.00000308","C","0.132","-2.752","Major","0.0365","143.948","4-Apr","0.434"
"Country","Roger Creager","Love","7zZKjQDm8JNFkrxRvafHid","36","0.192","0.692","230747","0.369","0.0000249","A","0.102","-8.465","Major","0.0336","96.826","4-Apr","0.614"
"Country","Seals and Crofts","I'll Play for You","3ZbbX73MaieghBBb36x7s1","49","0.585","0.532","245547","0.402","0","G","0.0762","-12.313","Major","0.027","91.858","4-Apr","0.329"
"Country","Frankie Ballard","A Buncha Girls","6TXEjx6T9lRyV9ImCZnNjP","36","0.0168","0.598","215573","0.883","0","G","0.0918","-3.677","Major","0.0347","120.891","4-Apr","0.764"
"Country","Jelly Roll","Comfort Zone","7vO6yVflgdpdAxArZV6URT","38","0.276","0.688","153388","0.787","0.00000136","E","0.24","-7.025","Minor","0.0398","142.028","4-Apr","0.802"
"Country","Kacey Musgraves","Mele Kalikimaka","7KObgYiok4BqaeRZttDDCO","38","0.774","0.627","171707","0.551","0.0000205","D","0.217","-6.336","Major","0.0261","109.992","4-Apr","0.887"
"Country","Johnny Cash","Sam Hall","3s9GpTdrLjmU798zi77NcP","43","0.839","0.596","159067","0.474","0.00000259","C","0.0958","-7.667","Major","0.0294","92.052","4-Apr","0.662"
"Country","Hunter Hayes","Secret Love","5hqppADTjXiNWGrc9CP4wJ","36","0.0554","0.461","218507","0.817","0","A#","0.177","-4.676","Minor","0.0782","165.862","4-Apr","0.754"
"Country","Tim Buckley","Buzzin' Fly","3Xy16SYnhBiSBL5yUXaHG1","50","0.711","0.456","364160","0.323","0.032","F","0.204","-13.053","Major","0.0337","120.937","4-Apr","0.418"
"Country","Shovels & Rope","O' Be Joyful","2BH76TIFmTWXKnQxGlwfrG","45","0.297","0.663","148680","0.791","0","A","0.268","-5.749","Major","0.0958","135.033","4-Apr","0.512"
"Country","Mitchell Tenpenny","Have Yourself a Merry Little Christmas","4W8cUf5xe5g8si5OijFAqZ","38","0.0222","0.687","189343","0.643","0.0000141","B","0.117","-7.677","Minor","0.0406","147.969","4-Apr","0.27"
"Country","Randy Rogers Band","Wicked Ways","0BlxMq3CM4glAHVvYIRrh0","36","0.0393","0.54","260533","0.685","0.0000874","D","0.0806","-5.27","Major","0.0257","91.434","4-Apr","0.528"
"Country","Buddy Brown","With Only You","2D82MeaJ4tH6M9NvLGWQ3w","36","0.137","0.234","260800","0.558","0","A#","0.0851","-6.156","Major","0.032","69.149","4-Apr","0.175"
"Country","Warren Zevon","Excitable Boy - 2007 Remaster","50fGkq9l9Zsn1x7C8GKIYr","44","0.108","0.757","161627","0.696","0.000199","A","0.0517","-7.923","Major","0.0286","122.452","4-Apr","0.97"
"Country","Whiskey Myers","Different Mold","7wlVI687VI865QJjeqKNeB","39","0.000493","0.269","321933","0.786","0.0122","E","0.654","-7.797","Minor","0.0371","160.606","4-Apr","0.249"
"Country","Sophia Scott","White Fence","0wvgQkWX4sBOsX68LrsOhB","40","0.201","0.575","213576","0.593","0.00000387","C","0.0359","-6.3","Minor","0.0364","177.779","4-Apr","0.68"
"Country","John Prine","God Only Knows","41GAxUXuyl5ArjudtAxHKk","39","0.0391","0.542","226280","0.336","0.184","D","0.168","-12.648","Major","0.0308","77.106","4-Apr","0.43"
"Country","The Collingsworth Family","Your Ways Are Higher Than Mine","3AgH9cu0oUrVQUb99TyAEi","42","0.893","0.328","240027","0.179","0.00000142","G#","0.116","-13.56","Major","0.0364","137.294","4-Apr","0.156"
"Country","Jamey Johnson","Back To Caroline","0NpxZvNw3J9vzuVdzOe7gG","35","0.178","0.553","256440","0.7","0.0000275","D","0.106","-3.971","Major","0.0333","138.805","4-Apr","0.419"
"Country","Kenny Chesney","Down the Road - Live","0ftYn6m8LU4JOgLu9GkcTe","35","0.801","0.414","189293","0.584","0.00000605","F","0.617","-9.245","Major","0.0285","162.887","4-Apr","0.579"
"Country","Kip Moore","All Time Low","2xiDgRoWi5xUqZdMdx7dGy","38","0.00203","0.409","223787","0.865","0","D","0.345","-5.391","Major","0.0723","174.313","4-Apr","0.556"
"Country","Randy Houser","Fired Up","3OJp0nYhgOsBUHPf0M1hDB","38","0.0539","0.513","214413","0.856","0","C","0.122","-3.581","Major","0.0448","148.021","4-Apr","0.505"
"Country","Jason Isbell","Relatively Easy","4rTeKmdppkWFDf4kbhGyLU","39","0.286","0.408","285333","0.446","0.0000964","F#","0.148","-12.945","Major","0.0351","87.939","4-Apr","0.164"
